,Location,Datetime,Tags,Like_Count,User_Name,url
872,배곧신도시,2019년 12월 28일,"['#생일', '#치즈케이크', '#일상', '#일상그램', '#17', '#03', '#데일리', '#선팔', '#맞팔', '#선팔맞팔', '#선팔환영', '#좋아요', '#좋아요반사', '#인친', '#다렉환영', '#like4like', '#likeforfollow', '#follow', '#follow4follow', '#ootd', '#instagood', '#daily', '#dm']",100,pleasant00__,https://www.instagram.com/p/B6rlOlzJn55/
873,한스오븐 HAN’s OVEN,2019년 12월 17일,"['#한스오븐', '#마카롱', '#대전마카롱', '#신탄진마카롱', '#무색소마카롱', '#치즈케이크', '#대전맛집', '#한스오븐마카롱', '#macarons', '#디저트', '#dessert', '#케이크', '#커피', '#coffee', '#먹방', '#jmt', '#photography', '#일상']",24,hans_oven,https://www.instagram.com/p/B6hJBQvgHNE/
874,유월의서,2019년 12월 21일,"['#유월의서', '#까눌레', '#치즈케이크', '#콜드브루라떼']",20,sskka,https://www.instagram.com/p/B6qBlBRlxOv/
875,Koike,2019년 12월 28일,[],35,young10_09,https://www.instagram.com/p/B6cQKXLlP1U/
876,Schatzinsel(샤츠인젤),2019년 12월 22일,"['#샤츠인젤', '#모모커피', '#건대카페', '#보물섬', '#골목카페', '#북카페', '#테이크아웃', '#핸드드립', '#수제청', '#레몬청', '#사과차', '#귤귤차', '#카페샤츠인젤', '#레몬에이드', '#쇼콜라라떼', '#귀리라떼', '#무료대관', '#카페대관', '#허니라떼', '#컵홀더이벤트', '#손끗', '#오레오스무디', '#카페스타그램', '#생일이벤트', '#카야토스트', '#치즈케이크', '#크리스마스티']",18,whale305,https://www.instagram.com/p/B6YY-ZbBltF/
877,해파랑,2019년 12월 29일,"['#부산', '#녹차라떼', '#치즈케이크', '#여행', '#추천', '#소통', '#피드', '#좋반테러', '#instagram', '#follow4followback', '#followforfollowback', '#like4likes', '#likeforfollow', '#likeforlikes', '#instagood', '#selfie']",11,kmg020117,https://www.instagram.com/p/B6DdPtcA0ur/
878,Pohang,2019년 12월 27일,"['#ㅊㅈ', '#니가원하는열쇠고리', '#브롤스타즈열쇠고리', '#고리는안뺌', '#쁘띠마레일상', '#매주금요일은쉬는날입니다', '#케이크', '#케이크만들기', '#치즈케이크', '#바스크치즈케이크', '#생딸기케이크']",30,petitmarais_pohang,https://www.instagram.com/p/B6CVQ78FM1p/
879,카페목,2019년 12월 28일,"['#유자얼그레이파운드', '#단호박파운드', '#옥수수빵', '#딸기티라미수', '#수제티라미수', '#파베브라우니', '#치즈케이크', '#cafe', '#coffee', '#woodcraft', '#cuttingboard', '#woodslab', '#까페목', '#카페목', '#카페', '#커피숍', '#커피', '#청주카페', '#청주카페추천', '#청주데이트', '#우드슬랩카페', '#cafe', '#cafemok', '#양촌리', '#청주', '#청주신상카페', '#청주외곽카페', '#청주맛집', '#커피맛집', '#카페라떼']",42,cafe__mok,https://www.instagram.com/p/B6dBcMThypL/
880,"Aus Mehl, 아우스밀",2019년 12월 20일,['#아우스밀'],44,iamhana87,https://www.instagram.com/p/B6hRmz5ncjl/
881,쎄지엠,2019년 12월 15일,"['#딸기라떼', '#수제치즈케이크', '#쎄지엠라떼', '#쎄지엠프라페', '#시그니처', '#수제케이크', '#치즈케이크', '#쇼콜라플라워컵케잌', '#컵케잌', '#플레르카페쎄지엠', '#린보공방', '#카페쎄지엠', '#해운대달맞이', '#해운대달맞이카페', '#부산카페', '#브런치카페', '#해운대브런치카페', '#디저트', '#디저트카페', '#coffee', '#brunch', '#fleurcafeseizieme', '#cafe', '#brunchcafe', '#flowercafe']",139,fleurcafeseizieme,https://www.instagram.com/p/B6VJrSQADXX/
882,Cafè kiyo,2019년 12월 21일,"['#밀크티', '#치즈케이크', '#호우지차라떼']",27,igotomyhouse,https://www.instagram.com/p/B6FZKRFlPL0/
883,카페 경우,2019년 12월 26일,"['#경우', '#전주', '#전주객사', '#전주객리단길', '#객리단길카페', '#전주커피', '#전주디저트', '#전주디저트카페', '#딸기티라미수', '#치즈케이크', '#다쿠아즈', '#전주여행', '#전주투어', '#전주카페', '#카페경우']",47,cafe.gyeongwoo,https://www.instagram.com/p/B6cMAJfp7uP/
884,서면 어딘가,2019년 12월 27일,"['#2020', '#부산', '#busan', '#heaundae', '#서면', '#해운대', '#daily', '#일상', '#데일리', '#부산양옥', '#물갈비', '#새우말이대패', '#볶음밥', '#술', '#맛집', '#좋은사람', '#맥주', '#소맥한잔', '#boost', '#부스트', '#칵테일', '#치즈케이크', '#beer', '#소주', '#soju', '#맛있다', '#alcohol', '#망년회']",24,dsyy_1115,https://www.instagram.com/p/B6IB3m0nS8Y/
885,잠실 롯데캐슬 애슐리 W,2019년 12월 25일,"['#애슐리치즈축제', '#cheddarcheese', '#치즈홀릭', '#애슐리w', '#톰과제리치즈케이크', '#만화속', '#치즈케이크', '#입안에감동', '#치즈먹방', '#치즈먹방', '#피자', '#치즈볼', '#DIY', '#와플', '#메뉴스타그램', '#퐁듀', '#와플', '#체다치즈', '#닭강정', '#먹방', '#먹스타그램', '#맛스타그램', '#잠실맛집', '#애슐리디너', '#애슐리', '#연말파티', '#육스타그램', '#애스타그램', '#육아소통', '#6세딸', '#육아맘일상']",10,feel8174,https://www.instagram.com/p/B6f0or7H5Mi/
886,유진목장,2019년 12월 15일,['#치즈케이크'],25,yeoeunb,https://www.instagram.com/p/B6fWNLYF9Na/
887,이쁜카페 Ricecloud_busan,2019년 12월 25일,"['#메리크리스마스', '#멜크', '#떡구름', '#크레이프케이크', '#치즈케이크', '#크리스마스케이크', '#금정구맛집', '#부산카페', '#금정구카페', '#구서동카페', '#남산동카페', '#부산맛집', '#이건디', '#ricecloud']",86,ricecloud_busan,https://www.instagram.com/p/B6XcEp7lh4l/
888,Podocoffeeshop,2019년 12월 29일,[],46,podocoffeeshop,https://www.instagram.com/p/B6KLbyoJ2MO/
889,I Am Autumn,2019년 12월 22일,[],97,cafe.iam.autumn,https://www.instagram.com/p/B6esdUoFc8i/
890,"가로수길 Sinsa, Seoul",2019년 12월 20일,"['#신사동', '#가로수길', '#컨버세이션카페', '#컨버세이션케이크', '#ConversationCafe', '#러시아케이크', '#RussianCake', '#치즈케이크', '#BakedCheeseCake', '#한조각11800원', '#생각보다큼직함', '#가성비는그닥', '#맛은괜찮은편', '#생긴게예쁨', '#인스타용카페', '#아메리카노5500원']",7,nightmya,https://www.instagram.com/p/B6Pla0zj83G/
891,Pastry Snaffle’sのチーズオムレット,2019년 12월 16일,"['#popdaily', '#sapporo', '#sweetooth', '#pastry', '#afternoontea', '#cakeporn', '#hokkaido', '#2eat2gether', '#카페스타그램', '#japanfood', '#japantravel', '#치즈케이크', '#일본여행', '#dessert', '#케이크', '#cheesecake']",330,cloudfoodie,https://www.instagram.com/p/B6UQ-7AJ2Kv/
892,월간상회 月刊商會,2019년 12월 15일,"['#월간상회', '#12월의월간이들', '#딸기케이크', '#딸기치즈케이크', '#초코케이크', '#무스케이크', '#치즈케이크', '#서울카페', '#디저트카페', '#낙성대카페', '#낙성대역카페', '#샤로수길카페', '#서울대입구카페', '#샤로수길', '#서울대입구', '#디저트', '#dessert', '#맞팔', '#선팔', '#팔로워', '#팔로우', '#좋아요']",88,cafemonthly,https://www.instagram.com/p/B6l27HHqWuu/
893,향미공간:香味空間,2019년 12월 14일,"['#카페', '#카페그램', '#카페투어', '#카페추천', '#신상카페', '#감성카페', '#분위기좋은카페', '#카페사진', '#감성사진', '#햇살맛집', '#디저트', '#디저트카페', '#디저트맛집', '#딸기한상', '#딸기', '#딸기케이크', '#딸기디저트', '#치즈케이크', '#커피맛집', '#핸드드립', '#카페라떼', '#플랫화이트', '#부산카페', '#서면카페', '#전포동카페', '#전리단길카페', '#전포카페', '#전포카페거리', '#전포동카페거리', '#향미공간']",64,flavor_space,https://www.instagram.com/p/B6fE_4CgzN0/
894,Jeju,2019년 12월 15일,"['#미친부엌', '#굴튀김', '#크림짬뽕', '#일요일', '#나', '#리듬앤브루스', '#제주카페추천', '#치즈케이크', '#jeju', '#food', '#me', '#sundaymood']",49,blueberrina,https://www.instagram.com/p/B6dYFrAlXQM/
895,학림다방,2019년 12월 28일,"['#학림다방', '#아인슈페너', '#치즈케이크', '#einsp', '#cakes']",32,swag_leesshong,https://www.instagram.com/p/B6lKD3fhx5P/
896,라이프카레앤커피,2019년 12월 27일,[],37,ouimoi__official,https://www.instagram.com/p/B6LNYDDHroG/
897,Cafe青山文庫,2019년 12월 25일,"['#카페', '#카페스타그램', '#카페투어', '#일본카페', '#치즈케이크', '#일상', '#데일리', '#오오티디', '#사진', '#일본', '#일본인', '#97년생', '#좋아요', '#좋아요반사', '#첫줄', '#댓글', '#친구해요', '#맞팔', '#소통', '#팔로우', '#daily', '#ootd', '#cafe', '#l4l', '#lfl', '#카페', '#카페스타그램', '#카페투어', '#일본카페', '#치즈케이크', '#일상', '#데일리', '#오오티디', '#사진', '#일본', '#일본인', '#97년생', '#좋아요', '#좋아요반사', '#첫줄', '#댓글', '#친구해요', '#맞팔', '#소통', '#팔로우', '#daily', '#ootd', '#cafe', '#l4l', '#lfl']",51,zkdlisa810,https://www.instagram.com/p/B6HjJEapkiF/
898,Dal-dong,2019년 12월 29일,[],20,hs_____s2,https://www.instagram.com/p/B3vZIinHDv4/
899,그날의향기,2019년 12월 17일,"['#커피스타그램', '#카페스타그램', '#커피', '#coffee', '#카페마실', '#cafe', '#진주카페', '#예쁜카페', '#진주혁신도시카페', '#단골카페', '#cafehopper', '#핫쵸코', '#치즈케이크']",28,bittersweet_hada,https://www.instagram.com/p/B6HmH1rhrth/
900,StudioWup,2019년 12월 22일,"['#20191216', '#12월14', '#여행기', '#한국여행', '#서울', '#서울여행', '#여행스타스램', '#한국스타그램', '#서울스타그램', '#카페스타그램', '#카페', '#한국카페', '#서울카페', '#서대문카페', '#STUDIOWUP', '#치즈케이크', '#먹스타그램', '#냠냠스타그램', '#일본', '#일본인', '#91년생', '#한국', '#한일', '#일상', '#일상스타그램', '#데일리', '#데일리스타그램', '#셀카그램', '#한국어공부중']",20,dlstmxkrhdwnsk,https://www.instagram.com/p/B6IbhEjJsye/
901,Home Sweet Home,2019년 12월 27일,"['#homecleaningday', '#daily', '#dessert', '#homemade', '#cheesecake', '#coffee', '#break', '#sweethome', '#cafe', '#데일리', '#일상', '#홈메이드', '#베이킹', '#치즈케이크', '#커프', '#홈카페', '#신혼집', '#감성사진']",24,hyein.daily,https://www.instagram.com/p/B6cplSdlQ3n/
902,Oneandonlycoffee,2019년 12월 29일,"['#oneandonlycoffee', '#이대카페', '#신촌카페', '#치즈케이크', '#딸기라떼', '#맛있오', '#평일데이트', '#2019']",29,me._.bbo,https://www.instagram.com/p/B6QXaY6BJAy/
903,조슈아커피,2019년 12월 28일,"['#조슈아커피', '#챔프커피', '#아아', '#치즈케이크', '#커피', '#카페', '#데이트', '#사랑해내가족']",32,jung_ahkim,https://www.instagram.com/p/B6fuFihAESK/
904,Home Sweet Home,2019년 12월 25일,"['#홈스윗홈', '#크리스마스', '#메리크리스마스', '#노츠커피', '#치즈케이크', '#케이크', '#디저트', '#크리스마스케이크', '#홈파티', '#크리스마스파티', '#좋아요', '#소통', '#선팔', '#맞팔', '#일상', '#데일리', '#아이폰', '#아이폰xs']",62,ssue.__,https://www.instagram.com/p/B6PZ879pNMb/
905,Lohnt Roasters Club,2019년 12월 14일,"['#청년다방', '#차돌떡볶이세트', '#버터갈릭감자튀김', '#평리단길', '#론트로스터스클럽', '#론트커피', '#치즈케이크', '#먹스타그램', '#맛스타그램', '#친구스타그램']",33,hyerim_park__,https://www.instagram.com/p/B6DGMooHqBm/
906,두화당,2019년 12월 26일,[],40,rryoung820,https://www.instagram.com/p/B6cgVatnV3k/
907,"Ulsan, South Korea",2019년 12월 29일,"['#디저트', '#파스쿠찌', '#카페', '#dessert', '#cake', '#cafe', '#hotchocolate', '#cheesecake', '#tiramisu', '#먹스타그램', '#음식', '#케이크', '#치즈케이크', '#오레오케이크', '#티라미수케이크', '#icetea', '#americano']",64,hyunjung_3.28,https://www.instagram.com/p/B6nZLN9gWPu/
908,Matin coffee roasters,2019년 12월 27일,"['#마틴커피로스터스', '#서면카페', '#전포카페', '#블루마틴', '#블랙마틴', '#치즈케이크']",40,0_412_s,https://www.instagram.com/p/B6kZMIzFoMH/
909,에그부띠끄,2019년 12월 24일,"['#후라이치즈케이크', '#넘나부드럽', '#맛나요', '#카림2차', '#에그부띠끄', '#치즈케이크', '#바닐라라떼', '#동탄2신도시']",21,yuhwan87,https://www.instagram.com/p/B6fjM4CHLEH/
910,휘게-HyggeCafe,2019년 12월 17일,"['#데일리', '#아이폰11프로맥스', '#카페스타그램', '#인천카페', '#구월동까페', '#예쁜카페', '#휘게', '#디저트', '#디저트맛집', '#치즈케이크', '#카페모카', '#아인슈페너']",71,ssu1215,https://www.instagram.com/p/B6Y_WVvppC7/
911,대학로/혜화,2019년 12월 29일,['#키이로'],62,ju_retty_,https://www.instagram.com/p/B6MyCLNpVOZ/
912,잔 을지로,2019년 12월 21일,"['#치즈케이크', '#톰과제리치즈케이크', '#을지로카페', '#힙지로', '#커피', '#cafe', '#coffee', '#cheesecake']",31,111.gil_oswald_gil.111,https://www.instagram.com/p/B6iMHtHnD8K/
913,대구 테크노폴리스,2019년 12월 25일,"['#대구맘', '#텍폴맘', '#초딩맘', '#육아맘', '#초딩맘스타그램', '#육아맘스타그램', '#일상그램', '#소통그램', '#데일리', '#소통', '#일상', '#공감', '#좋아요', '#크리스마스', '#산타할아버지', '#크리스마스이브', '#성탄절', '#전야제', '#다쿠미', '#케이크', '#치즈케이크', '#제리치즈', '#다쿠미', '#다쿠아즈맛집', '#치즈케이크맛집']",29,bin.yul.mom,https://www.instagram.com/p/B6W_S1ZA2s6/
914,Yeonggwang,2019년 12월 16일,"['#477일아기', '#생후477일', '#울엄마생신', '#승현외할미생신', '#한승현스타그램', '#치즈케이크', '#촛불끄자', '#아들스타그램']",26,hyerim850625,https://www.instagram.com/p/B6jZlk1F1xE/
915,Cafe de 220volt - 춘천,2019년 12월 15일,[],32,koheunseol,https://www.instagram.com/p/B6cfCHxFSg1/
916,엔제리너스 Angel-in-us,2019년 12월 15일,"['#엔제리너스', '#대천', '#치즈케이크']",9,kys3756,https://www.instagram.com/p/B6jyeO2hwjM/
917,동영커피,2019년 12월 19일,"['#나홀로여행', '#전라도', '#전주', '#전주여행', '#전주카페', '#객리단길카페', '#객리단길', '#카페', '#동영카페', '#오늘의커피', '#치즈케이크', '#바스크치즈케이크', '#냠냠', '#갤럭시노트10플러스', '#인스타보정', '#cafe', '#coffee', '#todaycoffee', '#cheesecake', '#basquecheesecake', '#photo']",57,hyung_g.0g,https://www.instagram.com/p/B6Jyjznpb5N/
918,Kate N Cake,2019년 12월 25일,"['#합정', '#케이트앤케이크', '#합정역', '#홍대', '#디저트', '#맛집', '#프레지에', '#카라멜', '#치즈케이크', '#스콘', '#까눌레', '#커피', '#마카다미아', '#치즈', '#케이크', '#피스타치오', '#크림', '#딸기', '#쿠크크', '#합정맛집', '#홍대맛집', '#먹스타그램', '#디저트카페', '#먹스타그램', '#instafood', '#cake', '#dessert', '#cream', '#cafe']",28,cookie_cream_crumble,https://www.instagram.com/p/B6H4YQblPG2/
919,에이와이커피 수원시청점,2019년 12월 28일,"['#인계동카페', '#에이와이커피', '#치즈케이크', '#티라미수', '#커피스타그램', '#케이크', '#맛있다']",21,mirarara_88,https://www.instagram.com/p/B6FqwC5hMXT/
920,Junior's Restaurant & Cheesecake,2019년 12월 24일,[],233,afromcindy,https://www.instagram.com/p/B6YIY8VFa5j/
921,한스오븐 HAN’s OVEN,2019년 12월 21일,"['#크리스마스', '#인싸', '#한스오븐', '#마카롱', '#대전마카롱', '#신탄진마카롱', '#무색소마카롱', '#치즈케이크', '#대전맛집', '#한스오븐마카롱', '#macarons', '#디저트', '#dessert', '#케이크', '#커피', '#coffee', '#먹방', '#jmt', '#photography', '#일상']",29,hans_oven,https://www.instagram.com/p/B6fDGCAhxi0/
922,cafe The SUN LIVES HERE,2019년 12월 16일,"['#thesunliveshere', '#cafe', '#setagaya', '#dessert', '#cheesecake', '#cake', '#tokyo', '#japan', '#cafehopping', '#치즈케이크', '#디저트', '#강추', '#일상', '#데일리', '#행복', '#먹스타그램', '#냠냠', '#도쿄', '#일본여행', '#카페', '#일상']",16,upupintheskies,https://www.instagram.com/p/B6dPhFRlrwa/
923,커피템플 - Jeju,2019년 12월 29일,"['#여니푸드', '#커피템플', '#제주도', '#제주', '#제주시', '#제주카페', '#제주시카페', '#제주도카페', '#제주도민카페', '#제주로컬카페', '#제주농원카페', '#제주농장카페', '#제주느낌카페', '#제주분위기카페', '#제주드립카페', '#필터커피', '#핸드드립', '#제주커피맛집', '#제주커피', '#제주치즈케이크', '#치즈케이크', '#영평동', '#jeju', '#cafe', '#coffee', '#handdrip']",11,foodyeony,https://www.instagram.com/p/B6SaK3pluJa/
